"","Global_active_power","Global_reactive_power","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3","Datetime"
"1653",0.406,0.254,243.34,0,2,0,2007-02-02 03:32:00
"1654",0.404,0.252,242.89,0,1,0,2007-02-02 03:33:00
"1655",0.402,0.248,242.2,0,2,0,2007-02-02 03:34:00
"1656",0.4,0.244,241.8,0,1,0,2007-02-02 03:35:00
"1657",0.4,0.248,242.23,0,1,0,2007-02-02 03:36:00
"1658",0.312,0.122,242.51,0,2,0,2007-02-02 03:37:00
"1659",0.306,0.112,242.55,0,1,0,2007-02-02 03:38:00
"1660",0.306,0.114,242.93,0,2,0,2007-02-02 03:39:00
"1661",0.308,0.118,243.82,0,1,0,2007-02-02 03:40:00
"1662",0.308,0.118,244.1,0,1,0,2007-02-02 03:41:00
"1663",0.306,0.118,243.84,0,2,0,2007-02-02 03:42:00
"1664",0.302,0.112,242.68,0,1,0,2007-02-02 03:43:00
"1665",0.3,0.11,242.24,0,1,0,2007-02-02 03:44:00
"1666",0.3,0.108,241.9,0,1,0,2007-02-02 03:45:00
"1667",0.3,0.11,242.35,0,2,0,2007-02-02 03:46:00
"1668",0.3,0.112,242.66,0,1,0,2007-02-02 03:47:00
"1669",0.298,0.112,242.72,0,1,0,2007-02-02 03:48:00
"1670",0.298,0.108,242.04,0,1,0,2007-02-02 03:49:00
"1671",0.296,0.108,241.85,0,2,0,2007-02-02 03:50:00
"1672",0.39,0.216,242.22,0,1,0,2007-02-02 03:51:00
"1673",0.372,0.216,242.22,0,1,0,2007-02-02 03:52:00
"1674",0.372,0.214,241.99,0,1,0,2007-02-02 03:53:00
"1675",0.37,0.214,242.13,0,2,0,2007-02-02 03:54:00
"1676",0.37,0.214,242.17,0,1,0,2007-02-02 03:55:00
"1677",0.368,0.216,242.39,0,1,0,2007-02-02 03:56:00
"1678",0.37,0.222,243.27,0,1,0,2007-02-02 03:57:00
"1679",0.32,0.14,244.05,0,1,0,2007-02-02 03:58:00
"1680",0.296,0.1,243.5,0,0,0,2007-02-02 03:59:00
"1681",0.292,0.092,243.06,0,0,0,2007-02-02 04:00:00
"1682",0.224,0,242.22,0,0,0,2007-02-02 04:01:00
"1683",0.278,0,242.72,0,0,0,2007-02-02 04:02:00
"1684",0.336,0.126,242.93,0,0,0,2007-02-02 04:03:00
"1685",0.334,0.128,243.02,0,0,0,2007-02-02 04:04:00
"1686",0.33,0.126,242.65,0,0,0,2007-02-02 04:05:00
"1687",0.33,0.126,242.72,0,0,0,2007-02-02 04:06:00
"1688",0.326,0.122,242.25,0,0,0,2007-02-02 04:07:00
"1689",0.324,0.12,241.62,0,0,0,2007-02-02 04:08:00
"1690",0.324,0.122,241.94,0,0,0,2007-02-02 04:09:00
"1691",0.322,0.122,242.1,0,0,0,2007-02-02 04:10:00
"1692",0.32,0.122,242.06,0,0,0,2007-02-02 04:11:00
"1693",0.32,0.122,242.31,0,0,0,2007-02-02 04:12:00
"1694",0.32,0.122,242.14,0,0,0,2007-02-02 04:13:00
"1695",0.32,0.124,242.53,0,0,0,2007-02-02 04:14:00
"1696",0.318,0.122,242.23,0,0,0,2007-02-02 04:15:00
"1697",0.318,0.124,242.34,0,0,0,2007-02-02 04:16:00
"1698",0.228,0,242.53,0,0,0,2007-02-02 04:17:00
"1699",0.224,0,242.96,0,0,0,2007-02-02 04:18:00
"1700",0.226,0,242.97,0,0,0,2007-02-02 04:19:00
"1701",0.226,0,243.13,0,0,0,2007-02-02 04:20:00
"1702",0.226,0,243.15,0,0,0,2007-02-02 04:21:00
"1703",0.224,0,242.79,0,0,0,2007-02-02 04:22:00
"1704",0.224,0,242.78,0,0,0,2007-02-02 04:23:00
"1705",0.226,0,243.33,0,0,0,2007-02-02 04:24:00
"1706",0.226,0,243.58,0,0,0,2007-02-02 04:25:00
"1707",0.23,0,243.82,0,0,0,2007-02-02 04:26:00
"1708",0.246,0,242.69,0,0,0,2007-02-02 04:27:00
"1709",0.246,0,241.86,0,0,0,2007-02-02 04:28:00
"1710",0.222,0,241.69,0,0,0,2007-02-02 04:29:00
"1711",0.222,0,241.94,0,0,0,2007-02-02 04:30:00
"1712",0.224,0,242.68,0,0,0,2007-02-02 04:31:00
"1713",0.224,0,242.6,0,0,0,2007-02-02 04:32:00
"1714",0.224,0,243.31,0,0,0,2007-02-02 04:33:00
"1715",0.226,0,243.79,0,0,0,2007-02-02 04:34:00
"1716",0.26,0,243.92,0,0,0,2007-02-02 04:35:00
"1717",0.302,0.098,243.37,0,0,0,2007-02-02 04:36:00
"1718",0.302,0.098,243.53,0,0,0,2007-02-02 04:37:00
"1719",0.304,0.1,243.94,0,0,0,2007-02-02 04:38:00
"1720",0.302,0.098,243.54,0,0,0,2007-02-02 04:39:00
"1721",0.3,0.096,243.38,0,0,0,2007-02-02 04:40:00
"1722",0.3,0.096,243.38,0,0,0,2007-02-02 04:41:00
"1723",0.342,0.134,242.68,0,0,0,2007-02-02 04:42:00
"1724",0.408,0.23,242.86,0,0,0,2007-02-02 04:43:00
"1725",0.404,0.234,243.37,0,0,0,2007-02-02 04:44:00
"1726",0.372,0.188,242.83,0,0,0,2007-02-02 04:45:00
"1727",0.328,0.124,242.89,0,0,0,2007-02-02 04:46:00
"1728",0.346,0.112,242.38,0,0,0,2007-02-02 04:47:00
"1729",0.346,0.11,242.16,0,0,0,2007-02-02 04:48:00
"1730",0.34,0.11,241.88,0,0,0,2007-02-02 04:49:00
"1731",0.338,0.122,242.24,0,0,0,2007-02-02 04:50:00
"1732",0.336,0.122,242.44,0,0,0,2007-02-02 04:51:00
"1733",0.334,0.122,242.2,0,0,0,2007-02-02 04:52:00
"1734",0.332,0.12,241.67,0,0,0,2007-02-02 04:53:00
"1735",0.33,0.12,241.72,0,0,0,2007-02-02 04:54:00
"1736",0.33,0.12,241.63,0,0,0,2007-02-02 04:55:00
"1737",0.328,0.12,241.76,0,0,0,2007-02-02 04:56:00
"1738",0.25,0,241.63,0,0,0,2007-02-02 04:57:00
"1739",0.234,0,241.56,0,0,0,2007-02-02 04:58:00
"1740",0.232,0,241.29,0,0,0,2007-02-02 04:59:00
"1741",0.232,0,241.81,0,0,0,2007-02-02 05:00:00
"1742",0.234,0,242.55,0,0,0,2007-02-02 05:01:00
"1743",0.234,0,242.8,0,0,0,2007-02-02 05:02:00
"1744",0.232,0,242.4,0,0,0,2007-02-02 05:03:00
"1745",0.232,0,242.21,0,0,0,2007-02-02 05:04:00
"1746",0.23,0,240.92,0,0,0,2007-02-02 05:05:00
"1747",0.228,0,241.03,0,0,0,2007-02-02 05:06:00
"1748",0.23,0,241.3,0,0,0,2007-02-02 05:07:00
"1749",0.23,0,241.58,0,0,0,2007-02-02 05:08:00
"1750",0.23,0,242.16,0,0,0,2007-02-02 05:09:00
"1751",0.23,0,241.8,0,0,0,2007-02-02 05:10:00
"1752",0.23,0,242.21,0,0,0,2007-02-02 05:11:00
"1753",0.23,0,242.69,0,0,0,2007-02-02 05:12:00
"1754",0.23,0,241.97,0,0,0,2007-02-02 05:13:00
"1755",0.23,0,242.52,0,0,0,2007-02-02 05:14:00
"1756",0.228,0,241.45,0,0,0,2007-02-02 05:15:00
"1757",0.228,0,241.5,0,0,0,2007-02-02 05:16:00
"1758",0.228,0,241.88,0,0,0,2007-02-02 05:17:00
"1759",0.228,0,242.04,0,0,0,2007-02-02 05:18:00
"1760",0.228,0,242.17,0,0,0,2007-02-02 05:19:00
"1761",0.25,0,241.85,0,0,0,2007-02-02 05:20:00
"1762",0.304,0.09,241.76,0,0,0,2007-02-02 05:21:00
"1763",0.304,0.094,242.41,0,0,0,2007-02-02 05:22:00
"1764",0.412,0.21,242.49,0,0,0,2007-02-02 05:23:00
"1765",0.412,0.226,241.87,0,0,0,2007-02-02 05:24:00
"1766",0.406,0.222,241.27,0,0,0,2007-02-02 05:25:00
"1767",0.404,0.224,241.4,0,0,0,2007-02-02 05:26:00
"1768",0.396,0.222,241.14,0,0,0,2007-02-02 05:27:00
"1769",0.392,0.218,240.62,0,0,0,2007-02-02 05:28:00
"1770",0.392,0.222,241.21,0,0,0,2007-02-02 05:29:00
"1771",0.374,0.202,242.05,0,0,0,2007-02-02 05:30:00
"1772",0.322,0.124,242.39,0,0,0,2007-02-02 05:31:00
"1773",0.322,0.124,242.64,0,0,0,2007-02-02 05:32:00
"1774",0.318,0.122,242.16,0,0,0,2007-02-02 05:33:00
"1775",0.318,0.124,242.36,0,0,0,2007-02-02 05:34:00
"1776",0.318,0.124,242.28,0,0,0,2007-02-02 05:35:00
"1777",0.318,0.122,242.01,0,0,0,2007-02-02 05:36:00
"1778",0.27,0.054,242.14,0,0,0,2007-02-02 05:37:00
"1779",0.222,0,241.86,0,0,0,2007-02-02 05:38:00
"1780",0.222,0,241.52,0,0,0,2007-02-02 05:39:00
"1781",0.222,0,242.01,0,0,0,2007-02-02 05:40:00
"1782",0.226,0,243.32,0,0,0,2007-02-02 05:41:00
"1783",0.226,0,243.61,0,0,0,2007-02-02 05:42:00
"1784",0.224,0,242.78,0,0,0,2007-02-02 05:43:00
"1785",0.224,0,243.06,0,0,0,2007-02-02 05:44:00
"1786",0.224,0,242.99,0,0,0,2007-02-02 05:45:00
"1787",0.224,0,242.79,0,0,0,2007-02-02 05:46:00
"1788",0.226,0,243.19,0,0,0,2007-02-02 05:47:00
"1789",0.222,0,242.07,0,0,0,2007-02-02 05:48:00
"1790",0.224,0,242.09,0,0,0,2007-02-02 05:49:00
"1791",0.224,0,242.75,0,0,0,2007-02-02 05:50:00
"1792",0.224,0,242.87,0,0,0,2007-02-02 05:51:00
"1793",0.224,0,242.93,0,0,0,2007-02-02 05:52:00
"1794",0.226,0,243.14,0,0,0,2007-02-02 05:53:00
"1795",0.224,0,243.15,0,0,0,2007-02-02 05:54:00
"1796",0.226,0,243.17,0,0,0,2007-02-02 05:55:00
"1797",0.224,0,242.84,0,0,0,2007-02-02 05:56:00
"1798",0.224,0,242.57,0,0,0,2007-02-02 05:57:00
"1799",0.3,0.08,242.61,0,0,0,2007-02-02 05:58:00
"1800",0.312,0.114,242.96,0,1,0,2007-02-02 05:59:00
"1801",0.316,0.116,243.45,0,1,0,2007-02-02 06:00:00
"1802",0.318,0.122,244.47,0,1,0,2007-02-02 06:01:00
"1803",0.32,0.124,245.01,0,2,0,2007-02-02 06:02:00
"1804",0.388,0.192,243.84,0,1,0,2007-02-02 06:03:00
"1805",0.43,0.262,244.51,0,2,0,2007-02-02 06:04:00
"1806",0.424,0.26,244.01,0,1,0,2007-02-02 06:05:00
"1807",0.492,0.334,243.71,0,2,0,2007-02-02 06:06:00
"1808",0.494,0.36,242.87,0,1,0,2007-02-02 06:07:00
"1809",0.49,0.354,242.05,0,1,0,2007-02-02 06:08:00
"1810",0.488,0.356,242.35,0,2,0,2007-02-02 06:09:00
"1811",0.486,0.356,242.3,0,1,0,2007-02-02 06:10:00
"1812",0.482,0.358,242.63,0,1,0,2007-02-02 06:11:00
"1813",0.482,0.364,243.77,0,2,0,2007-02-02 06:12:00
"1814",0.478,0.362,243.44,0,1,0,2007-02-02 06:13:00
"1815",0.476,0.362,243.48,0,1,0,2007-02-02 06:14:00
"1816",0.472,0.362,243.22,0,2,0,2007-02-02 06:15:00
"1817",0.402,0.256,242.91,0,1,0,2007-02-02 06:16:00
"1818",0.382,0.226,242.52,0,1,0,2007-02-02 06:17:00
"1819",0.306,0.116,243.2,0,1,0,2007-02-02 06:18:00
"1820",0.306,0.116,243.35,0,2,0,2007-02-02 06:19:00
"1821",0.306,0.118,243.78,0,1,0,2007-02-02 06:20:00
"1822",0.302,0.114,242.9,0,1,0,2007-02-02 06:21:00
"1823",0.302,0.114,242.66,0,1,0,2007-02-02 06:22:00
"1824",0.302,0.116,243.3,0,2,0,2007-02-02 06:23:00
"1825",0.302,0.116,243.21,0,1,0,2007-02-02 06:24:00
"1826",0.3,0.112,242.49,0,1,0,2007-02-02 06:25:00
"1827",0.302,0.118,243.83,0,1,0,2007-02-02 06:26:00
"1828",0.302,0.118,243.9,0,1,0,2007-02-02 06:27:00
"1829",0.29,0.096,242.73,0,1,0,2007-02-02 06:28:00
"1830",0.228,0,242.5,0,0,0,2007-02-02 06:29:00
"1831",0.276,0,241.85,0,0,0,2007-02-02 06:30:00
"1832",0.424,0,241.58,0,0,0,2007-02-02 06:31:00
"1833",0.422,0,241.28,0,0,0,2007-02-02 06:32:00
"1834",0.422,0,241.14,0,0,0,2007-02-02 06:33:00
"1835",0.434,0,241.35,0,0,0,2007-02-02 06:34:00
"1836",0.538,0,241.39,0,0,0,2007-02-02 06:35:00
"1837",0.514,0,241.74,0,0,0,2007-02-02 06:36:00
"1838",0.842,0,241.21,0,0,3,2007-02-02 06:37:00
"1839",2.654,0,239.39,0,0,18,2007-02-02 06:38:00
"1840",4.862,0,236.93,0,0,18,2007-02-02 06:39:00
"1841",5.448,0,236.49,0,0,18,2007-02-02 06:40:00
"1842",4.414,0,237.26,0,0,17,2007-02-02 06:41:00
"1843",2.796,0,239.36,0,0,18,2007-02-02 06:42:00
"1844",3.32,0,238.73,0,0,17,2007-02-02 06:43:00
"1845",3.208,0.118,239.09,0,0,18,2007-02-02 06:44:00
"1846",3.042,0.17,239.09,0,0,17,2007-02-02 06:45:00
"1847",2.646,0.144,240.08,0,0,18,2007-02-02 06:46:00
"1848",1.954,0.124,239.76,0,0,18,2007-02-02 06:47:00
"1849",2.262,0.106,239.74,0,0,17,2007-02-02 06:48:00
"1850",2.294,0.18,240.01,0,0,18,2007-02-02 06:49:00
"1851",2.206,0.212,240.27,0,0,18,2007-02-02 06:50:00
"1852",2.114,0.212,240.18,0,0,18,2007-02-02 06:51:00
"1853",2.112,0.214,240.47,0,0,17,2007-02-02 06:52:00
"1854",2.108,0.214,240.38,0,0,18,2007-02-02 06:53:00
"1855",2.11,0.216,240.67,0,0,18,2007-02-02 06:54:00
"1856",2.112,0.216,240.76,0,0,17,2007-02-02 06:55:00
"1857",2.09,0.214,240.18,0,0,18,2007-02-02 06:56:00
"1858",2.102,0.218,240.97,0,0,18,2007-02-02 06:57:00
"1859",2.1,0.174,240.62,0,0,18,2007-02-02 06:58:00
"1860",2.052,0.078,240.01,0,0,17,2007-02-02 06:59:00
"1861",2.046,0.064,239.73,0,0,18,2007-02-02 07:00:00
"1862",1.986,0,239.63,0,0,18,2007-02-02 07:01:00
"1863",1.986,0,239.71,0,0,17,2007-02-02 07:02:00
"1864",1.97,0,238.89,0,0,18,2007-02-02 07:03:00
"1865",1.962,0,238.16,0,0,17,2007-02-02 07:04:00
"1866",1.956,0,237.98,0,0,17,2007-02-02 07:05:00
"1867",1.952,0,237.78,0,0,18,2007-02-02 07:06:00
"1868",1.954,0,237.72,0,0,17,2007-02-02 07:07:00
"1869",1.956,0,237.92,0,0,17,2007-02-02 07:08:00
"1870",1.954,0,237.51,0,0,18,2007-02-02 07:09:00
"1871",1.962,0,237.98,0,0,17,2007-02-02 07:10:00
"1872",1.974,0,238.88,0,0,18,2007-02-02 07:11:00
"1873",1.986,0,239.85,0,0,17,2007-02-02 07:12:00
"1874",1.98,0,239.77,0,0,18,2007-02-02 07:13:00
"1875",1.98,0,239.9,0,0,18,2007-02-02 07:14:00
"1876",1.974,0,239.3,0,0,17,2007-02-02 07:15:00
"1877",1.984,0,239.44,0,0,18,2007-02-02 07:16:00
"1878",2.014,0,240.55,0,0,17,2007-02-02 07:17:00
"1879",2.026,0,241.25,0,0,18,2007-02-02 07:18:00
"1880",2.016,0,240.96,0,0,18,2007-02-02 07:19:00
"1881",2.006,0,240.82,0,0,18,2007-02-02 07:20:00
"1882",1.99,0,239.66,0,0,17,2007-02-02 07:21:00
"1883",1.986,0,238.23,0,0,18,2007-02-02 07:22:00
"1884",2.088,0,237.83,0,0,17,2007-02-02 07:23:00
"1885",2.076,0.098,238.09,0,0,18,2007-02-02 07:24:00
"1886",2.062,0.102,238.07,0,0,17,2007-02-02 07:25:00
"1887",2.058,0.102,238.21,0,0,17,2007-02-02 07:26:00
"1888",2.32,0.104,238.89,0,0,18,2007-02-02 07:27:00
"1889",2.736,0.106,238.72,0,0,17,2007-02-02 07:28:00
"1890",2.322,0.256,238.56,0,0,18,2007-02-02 07:29:00
"1891",2.296,0.23,238.75,0,0,17,2007-02-02 07:30:00
"1892",2.324,0.102,238.61,0,0,18,2007-02-02 07:31:00
"1893",2.346,0.102,238.72,0,0,17,2007-02-02 07:32:00
"1894",2.414,0.102,239.09,0,0,18,2007-02-02 07:33:00
"1895",2.444,0.096,237.67,0,0,17,2007-02-02 07:34:00
"1896",2.464,0.102,239.14,0,0,17,2007-02-02 07:35:00
"1897",2.522,0.168,238.81,0,0,18,2007-02-02 07:36:00
"1898",2.536,0.202,238.95,0,0,17,2007-02-02 07:37:00
"1899",2.504,0.206,239.78,0,0,18,2007-02-02 07:38:00
"1900",2.386,0.11,239.49,0,0,18,2007-02-02 07:39:00
"1901",2.412,0.08,239.33,0,0,17,2007-02-02 07:40:00
"1902",2.44,0.074,238.32,0,0,18,2007-02-02 07:41:00
"1903",2.736,0.072,237.89,0,0,17,2007-02-02 07:42:00
"1904",3.186,0.064,236.39,0,0,17,2007-02-02 07:43:00
"1905",2.412,0.066,236.62,0,0,17,2007-02-02 07:44:00
"1906",2.432,0.074,238.45,0,0,18,2007-02-02 07:45:00
"1907",2.444,0.074,239.46,0,0,17,2007-02-02 07:46:00
"1908",2.504,0.068,238.45,0,0,18,2007-02-02 07:47:00
"1909",2.432,0,237.45,0,0,17,2007-02-02 07:48:00
"1910",2.39,0,237.8,0,0,17,2007-02-02 07:49:00
"1911",2.246,0,237.52,0,0,18,2007-02-02 07:50:00
"1912",2.21,0,237.46,0,0,17,2007-02-02 07:51:00
"1913",2.206,0,238.68,0,0,17,2007-02-02 07:52:00
"1914",2.314,0.148,238.25,0,0,18,2007-02-02 07:53:00
"1915",2.676,0,237.34,0,0,17,2007-02-02 07:54:00
"1916",2.686,0,235.76,0,0,17,2007-02-02 07:55:00
"1917",2.694,0,236.14,0,0,17,2007-02-02 07:56:00
"1918",2.844,0,236.35,0,0,17,2007-02-02 07:57:00
"1919",2.88,0,236.33,0,0,17,2007-02-02 07:58:00
"1920",2.922,0,235.36,0,0,17,2007-02-02 07:59:00
"1921",2.904,0,235.45,0,0,17,2007-02-02 08:00:00
"1922",2.842,0,235.32,0,0,17,2007-02-02 08:01:00
"1923",2.052,0,236.2,0,0,17,2007-02-02 08:02:00
"1924",1.908,0,239.29,0,0,18,2007-02-02 08:03:00
"1925",1.924,0.056,239.03,0,0,17,2007-02-02 08:04:00
"1926",1.55,0.096,239.41,0,0,18,2007-02-02 08:05:00
"1927",1.884,0.1,238.84,0,0,18,2007-02-02 08:06:00
"1928",1.774,0.09,238.69,0,0,17,2007-02-02 08:07:00
"1929",1.96,0.094,238.99,0,0,17,2007-02-02 08:08:00
"1930",2.252,0.096,238.64,0,0,18,2007-02-02 08:09:00
"1931",1.826,0.098,239.28,0,0,17,2007-02-02 08:10:00
"1932",1.378,0.102,239.72,0,0,18,2007-02-02 08:11:00
"1933",1.366,0.098,239.12,0,0,18,2007-02-02 08:12:00
"1934",1.372,0.102,239.76,0,0,17,2007-02-02 08:13:00
"1935",1.368,0.1,239.32,0,0,18,2007-02-02 08:14:00
"1936",1.372,0.102,239.83,0,0,17,2007-02-02 08:15:00
"1937",1.374,0.102,240.08,0,0,18,2007-02-02 08:16:00
"1938",1.374,0.104,240.08,0,0,18,2007-02-02 08:17:00
"1939",1.38,0.106,240.71,0,0,18,2007-02-02 08:18:00
"1940",1.358,0.082,240.03,0,0,17,2007-02-02 08:19:00
"1941",1.286,0,240.58,0,0,18,2007-02-02 08:20:00
"1942",1.278,0,239.74,0,0,18,2007-02-02 08:21:00
"1943",1.37,0.074,239.69,0,0,17,2007-02-02 08:22:00
"1944",1.354,0.072,239.95,0,0,18,2007-02-02 08:23:00
"1945",1.354,0.072,239.86,0,0,17,2007-02-02 08:24:00
"1946",1.356,0.074,240.22,0,0,18,2007-02-02 08:25:00
"1947",1.356,0.074,240.32,0,0,18,2007-02-02 08:26:00
"1948",1.356,0.074,240.33,0,0,17,2007-02-02 08:27:00
"1949",1.444,0.182,240.72,0,0,18,2007-02-02 08:28:00
"1950",1.438,0.198,240.45,0,2,18,2007-02-02 08:29:00
"1951",1.444,0.202,241.35,0,1,18,2007-02-02 08:30:00
"1952",1.446,0.202,241.45,0,2,18,2007-02-02 08:31:00
"1953",1.446,0.202,241.15,0,1,17,2007-02-02 08:32:00
"1954",1.422,0.162,240.8,0,1,18,2007-02-02 08:33:00
"1955",1.374,0.094,240.48,0,2,18,2007-02-02 08:34:00
"1956",1.374,0.094,240.49,0,1,18,2007-02-02 08:35:00
"1957",1.376,0.094,240.59,0,2,17,2007-02-02 08:36:00
"1958",1.372,0.094,240.39,0,1,18,2007-02-02 08:37:00
"1959",1.362,0.09,239.64,0,1,18,2007-02-02 08:38:00
"1960",1.356,0.09,239.64,0,2,17,2007-02-02 08:39:00
"1961",1.358,0.09,239.85,0,1,18,2007-02-02 08:40:00
"1962",1.356,0.09,239.76,0,1,18,2007-02-02 08:41:00
"1963",1.356,0.088,239.53,0,2,17,2007-02-02 08:42:00
"1964",1.35,0.086,238.8,0,1,18,2007-02-02 08:43:00
"1965",1.386,0.12,238.35,0,1,17,2007-02-02 08:44:00
"1966",1.468,0.222,239.64,0,2,18,2007-02-02 08:45:00
"1967",1.468,0.224,240.14,0,1,17,2007-02-02 08:46:00
"1968",1.464,0.224,240.06,0,1,18,2007-02-02 08:47:00
"1969",1.46,0.222,239.8,0,1,18,2007-02-02 08:48:00
"1970",1.45,0.22,239.21,0,2,17,2007-02-02 08:49:00
"1971",1.442,0.216,238.62,0,1,17,2007-02-02 08:50:00
"1972",1.442,0.216,238.7,0,1,18,2007-02-02 08:51:00
"1973",1.44,0.216,238.69,0,1,17,2007-02-02 08:52:00
"1974",1.448,0.222,239.58,0,1,18,2007-02-02 08:53:00
"1975",1.452,0.224,240.09,0,2,18,2007-02-02 08:54:00
"1976",1.444,0.22,239.54,0,1,17,2007-02-02 08:55:00
"1977",1.44,0.218,239.22,0,1,18,2007-02-02 08:56:00
"1978",1.438,0.218,239.06,0,1,17,2007-02-02 08:57:00
"1979",1.406,0.162,239.08,0,1,18,2007-02-02 08:58:00
"1980",1.366,0.098,238.92,0,0,17,2007-02-02 08:59:00
"1981",1.276,0,238.27,0,0,18,2007-02-02 09:00:00
"1982",1.262,0,237.75,0,0,17,2007-02-02 09:01:00
"1983",1.26,0,237.59,0,0,17,2007-02-02 09:02:00
"1984",1.262,0,237.71,0,0,18,2007-02-02 09:03:00
"1985",1.262,0,237.89,0,0,17,2007-02-02 09:04:00
"1986",1.272,0,238.66,0,0,17,2007-02-02 09:05:00
"1987",1.278,0,239.36,0,0,18,2007-02-02 09:06:00
"1988",1.274,0,239.57,0,0,18,2007-02-02 09:07:00
"1989",1.334,0,239.41,0,0,17,2007-02-02 09:08:00
"1990",1.344,0.068,239.08,0,0,18,2007-02-02 09:09:00
"1991",1.34,0.066,238.68,0,0,17,2007-02-02 09:10:00
"1992",1.34,0.068,238.74,0,0,18,2007-02-02 09:11:00
"1993",1.34,0.068,238.81,0,0,17,2007-02-02 09:12:00
"1994",1.344,0.068,238.97,0,0,18,2007-02-02 09:13:00
"1995",1.344,0.068,238.83,0,0,17,2007-02-02 09:14:00
"1996",1.344,0.068,238.9,0,0,17,2007-02-02 09:15:00
"1997",1.344,0.07,238.96,0,0,18,2007-02-02 09:16:00
"1998",1.342,0.068,238.91,0,0,17,2007-02-02 09:17:00
"1999",1.34,0.068,238.71,0,0,18,2007-02-02 09:18:00
"2000",1.328,0.05,239.36,0,0,17,2007-02-02 09:19:00
"2001",1.27,0,239.12,0,0,18,2007-02-02 09:20:00
"2002",1.266,0,238.87,0,0,17,2007-02-02 09:21:00
"2003",1.27,0,239.24,0,0,18,2007-02-02 09:22:00
"2004",1.288,0,239.38,0,0,18,2007-02-02 09:23:00
"2005",1.306,0,238.7,0,0,17,2007-02-02 09:24:00
"2006",1.394,0.116,238.5,0,0,17,2007-02-02 09:25:00
"2007",1.392,0.116,238.58,0,0,18,2007-02-02 09:26:00
"2008",1.386,0.114,238.4,0,0,17,2007-02-02 09:27:00
"2009",1.39,0.116,238.47,0,0,18,2007-02-02 09:28:00
"2010",1.394,0.116,238.56,0,0,17,2007-02-02 09:29:00
"2011",1.386,0.114,238.04,0,0,18,2007-02-02 09:30:00
"2012",1.374,0.112,237.54,0,0,17,2007-02-02 09:31:00
"2013",1.37,0.112,237.56,0,0,17,2007-02-02 09:32:00
"2014",1.364,0.11,237.12,0,0,17,2007-02-02 09:33:00
"2015",1.36,0.108,236.65,0,0,18,2007-02-02 09:34:00
"2016",1.36,0.108,236.76,0,0,17,2007-02-02 09:35:00
"2017",1.4,0.108,237.08,0,0,17,2007-02-02 09:36:00
"2018",1.416,0.108,236.89,0,0,17,2007-02-02 09:37:00
"2019",1.358,0.11,237.24,0,0,17,2007-02-02 09:38:00
"2020",1.678,0.11,236.75,0,0,18,2007-02-02 09:39:00
"2021",1.762,0.05,237.02,0,0,17,2007-02-02 09:40:00
"2022",1.786,0,237.16,0,0,17,2007-02-02 09:41:00
"2023",1.794,0,237.44,0,0,17,2007-02-02 09:42:00
"2024",1.792,0,237.39,0,0,18,2007-02-02 09:43:00
"2025",1.794,0,237.21,0,0,17,2007-02-02 09:44:00
"2026",1.79,0,237,0,0,17,2007-02-02 09:45:00
"2027",1.782,0,237.01,0,0,17,2007-02-02 09:46:00
"2028",1.784,0,236.98,0,0,17,2007-02-02 09:47:00
"2029",1.784,0,237.23,0,0,18,2007-02-02 09:48:00
"2030",1.79,0,237.51,0,0,17,2007-02-02 09:49:00
"2031",1.786,0,237.43,0,0,17,2007-02-02 09:50:00
"2032",1.788,0,237.39,0,0,17,2007-02-02 09:51:00
"2033",1.784,0,237.18,0,0,18,2007-02-02 09:52:00
"2034",1.79,0,237.69,0,0,17,2007-02-02 09:53:00
"2035",1.852,0.048,238.47,0,0,17,2007-02-02 09:54:00
"2036",1.866,0.1,238.1,0,0,18,2007-02-02 09:55:00
"2037",1.858,0.096,237.22,0,0,17,2007-02-02 09:56:00
"2038",1.866,0.098,237.64,0,0,17,2007-02-02 09:57:00
"2039",1.858,0.096,237.32,0,0,18,2007-02-02 09:58:00
"2040",1.858,0.096,237.25,0,0,17,2007-02-02 09:59:00
"2041",1.862,0.098,237.78,0,0,17,2007-02-02 10:00:00
"2042",1.86,0.098,237.66,0,0,17,2007-02-02 10:01:00
"2043",1.864,0.098,237.49,0,0,18,2007-02-02 10:02:00
"2044",1.85,0.09,236.35,0,0,17,2007-02-02 10:03:00
"2045",1.848,0.092,236.55,0,0,17,2007-02-02 10:04:00
"2046",1.878,0.106,236.54,0,0,17,2007-02-02 10:05:00
"2047",1.896,0.12,236.48,0,0,17,2007-02-02 10:06:00
"2048",1.904,0.124,236.84,0,0,18,2007-02-02 10:07:00
"2049",1.886,0.118,236.37,0,0,17,2007-02-02 10:08:00
"2050",1.876,0.116,236,0,0,17,2007-02-02 10:09:00
"2051",1.884,0.12,236.4,0,0,17,2007-02-02 10:10:00
"2052",1.876,0.118,236.25,0,0,17,2007-02-02 10:11:00
"2053",1.874,0.118,236.39,0,0,17,2007-02-02 10:12:00
"2054",1.874,0.116,235.72,0,0,17,2007-02-02 10:13:00
"2055",1.858,0.112,234.59,0,0,17,2007-02-02 10:14:00
"2056",1.862,0.114,234.96,0,0,17,2007-02-02 10:15:00
"2057",1.86,0.114,235.02,0,0,17,2007-02-02 10:16:00
"2058",1.862,0.116,235.03,0,0,17,2007-02-02 10:17:00
